season,date,away.team,away.score,home.team,home.score,line,over_under
2015,2016-01-02,IND,79,NEB,69,5.0,151.5
2015,2016-01-02,WRST,84,MILW,82,-7.5,133.5
2015,2016-01-02,EVAN,76,MOST,59,7.0,145.0
2015,2016-01-02,VMI,57,FUR,85,-6.5,133.0
2015,2016-01-02,ARK,69,TAMU,92,-11.5,152.5
2015,2016-01-02,SLU,57,URI,85,-11.0,132.0
2015,2016-01-02,DUKE,81,BC,64,14.5,142.5
2015,2016-01-02,ND,66,UVA,77,-9.5,134.5
2015,2016-01-02,GMU,47,VCU,71,-14.5,135.0
2015,2016-01-02,ARST,89,USA,67,-3.5,151.5
2015,2016-01-02,UALR,67,TROY,61,8.0,132.0
2015,2016-01-02,TNST,72,SEMO,66,5.5,138.5
2015,2016-01-02,GAST,58,TXST,46,1.5,119.0
2015,2016-01-02,MARQ,70,GTWN,80,-7.0,142.0
2015,2016-01-02,EIU,75,JVST,64,-3.0,132.5
2015,2016-01-02,MEM,76,SC,86,-8.0,148.0
2015,2016-01-02,WYO,68,NEV,71,-5.5,138.5
2015,2016-01-02,BYU,81,PAC,67,9.5,156.0
2015,2016-01-02,UCF,71,ECU,68,-4.0,137.5
2015,2016-01-02,IOWA,70,PUR,63,-9.0,142.5
2015,2016-01-02,NE,65,UNCW,63,-5.5,152.5
2015,2016-01-02,CSU,80,BSU,84,-11.5,153.0
2015,2016-01-02,MISS,61,UK,83,-11.5,148.5
2015,2016-01-02,ISU,83,OKLA,87,-7.5,163.0
2015,2016-01-02,HOF,90,TOWS,58,1.0,145.5
2015,2016-01-02,USM,57,LT,87,-17.0,131.5
2015,2016-01-02,CAN,92,MRST,83,5.0,154.0
2015,2016-01-02,FAIR,66,MAN,72,0.0,152.5
2015,2016-01-02,NIAG,63,SIE,75,-12.0,140.5
2015,2016-01-02,UNCG,76,WOF,87,-7.0,132.0
2015,2016-01-02,CONN,75,TULN,67,10.5,136.5
2015,2016-01-02,SF,58,SMU,72,-25.5,136.5
2015,2016-01-02,LMU,65,PEPP,68,-8.0,141.0
2015,2016-01-02,UGA,63,FLA,77,-8.5,130.0
2015,2016-01-02,MD,72,NW,59,4.5,138.5
2015,2016-01-02,DAV,85,SBON,97,-1.0,158.5
2015,2016-01-02,UNI,73,SIU,75,1.5,139.5
2015,2016-01-02,EKY,79,PEAY,70,-2.0,163.0
2015,2016-01-02,GASO,72,UTA,93,-16.5,152.0
2015,2016-01-02,APP,58,ULL,79,-15.5,163.0
2015,2016-01-02,SIUE,63,TNTC,86,-7.5,147.5
2015,2016-01-02,LSU,90,VAN,82,-10.0,147.5
2015,2016-01-02,MONT,83,SUU,66,4.0,138.0
2015,2016-01-02,IDST,56,WEB,77,-17.5,149.0
2015,2016-01-02,UNM,77,FRES,62,-5.0,147.0
2015,2016-01-02,SDSU,70,USU,67,1.0,126.5
2015,2016-01-02,USD,46,SMC,79,-20.0,126.0
2015,2016-01-02,NOVA,85,CREI,71,7.5,153.0
2015,2016-01-02,SAC,68,PRST,76,-2.0,154.0
2015,2016-01-02,NMSU,52,UCI,54,-6.0,128.0
2015,2016-01-02,GONZ,102,SF,94,13.5,143.0
2015,2016-01-03,WKU,76,MRSH,94,-2.5,161.0
2015,2016-01-03,ARIZ,94,ASU,82,3.5,138.5
2015,2016-01-03,DEN,49,NDSU,75,-8.0,124.5
2015,2016-01-03,WICH,85,BRAD,58,21.0,122.5
2015,2016-01-03,ILST,67,DRKE,62,-1.5,134.0
2015,2016-01-03,FAU,59,FIU,76,-5.0,125.0
2015,2016-01-03,USC,85,WASH,87,2.0,163.0
2015,2016-01-03,MTSU,67,UAB,78,-6.5,132.5
2015,2016-01-03,WIU,59,SDKS,63,-13.0,146.0
2015,2016-01-03,RICE,80,UTSA,85,6.0,160.0
2015,2016-01-03,UNT,75,UTEP,84,-8.5,147.0
2015,2016-01-03,ILL,73,OSU,75,-9.0,141.0
2015,2016-01-03,UMASS,74,LAS,67,1.0,151.0
2015,2016-01-03,IUPU,71,OMA,76,-9.0,158.5
2015,2016-01-03,FOR,63,GW,69,-10.0,138.0
2015,2016-01-03,ORE,57,ORST,70,2.0,143.0
2015,2016-01-03,UTAH,58,CAL,71,-3.0,141.5
2015,2016-01-03,WAKE,57,LOU,65,-14.5,149.0
2015,2016-01-03,SDAK,94,ORU,84,-6.5,159.0
2015,2016-01-03,UCLA,78,WSU,85,3.5,148.0
2015,2016-01-03,COLO,56,STAN,55,-2.0,140.0
2015,2016-01-04,WVU,95,TCU,87,9.5,140.0
2015,2016-01-04,YSU,100,OAK,98,-17.0,171.5
2015,2016-01-04,UNC,106,FSU,90,3.5,163.5
2015,2016-01-04,DART,85,FAIR,97,-5.0,142.5
2015,2016-01-04,CAN,66,MONM,81,-8.5,165.5
2015,2016-01-04,NIAG,52,IONA,65,-16.0,149.0
2015,2016-01-04,SIE,87,MAN,92,3.0,142.5
2015,2016-01-04,SPU,68,MRST,60,-1.5,134.5
2015,2016-01-04,RID,60,QUIN,64,1.0,129.0
2015,2016-01-04,CLEV,80,DET,88,-8.0,148.0
2015,2016-01-04,WRST,68,GB,76,-6.5,149.0
2015,2016-01-04,NKU,67,MILW,76,-11.0,144.5
2015,2016-01-04,OKLA,106,KU,109,-7.5,159.0
2015,2016-01-04,UVA,68,VT,70,12.5,133.0
2015,2016-01-04,ALCN,58,TXSO,74,-16.5,144.0
2015,2016-01-05,RICH,65,URI,77,-5.0,144.5
2015,2016-01-05,WIS,58,IND,59,-7.5,144.5
2015,2016-01-05,MINN,77,PSU,86,-5.5,132.5
2015,2016-01-05,VCU,85,JOES,82,-1.0,144.0
2015,2016-01-05,MARQ,65,PROV,64,-9.5,151.5
2015,2016-01-05,ECU,43,TLSA,55,-12.0,142.5
2015,2016-01-05,KENT,87,WMU,84,1.5,146.5
2015,2016-01-05,AKR,75,BUFF,71,2.5,142.0
2015,2016-01-05,SC,81,AUB,69,6.5,157.5
2015,2016-01-05,BUT,77,DEP,72,9.5,152.5
2015,2016-01-05,CLEM,74,SYR,73,-4.5,124.0
2015,2016-01-05,TEM,55,CONN,53,-10.5,141.0
2015,2016-01-05,KSU,57,TEX,60,-5.5,137.0
2015,2016-01-05,OKST,62,BAY,79,-9.0,134.5
2015,2016-01-05,TULN,45,HOU,63,-10.5,141.0
2015,2016-01-05,NEB,66,IOWA,77,-13.5,141.5
2015,2016-01-05,UK,67,LSU,85,3.0,156.0
2015,2016-01-05,GTWN,66,CREI,79,-3.0,152.5
2015,2016-01-05,VAND,85,ARK,90,2.0,152.5
2015,2016-01-05,BSU,76,USU,61,1.5,144.5
2015,2016-01-05,FUR,66,UNCG,67,2.5,131.5
2015,2016-01-05,WOF,65,VMI,61,4.0,137.5
2015,2016-01-05,MER,62,CHAT,74,-5.0,127.5
2015,2016-01-05,CIT,74,SAM,94,-10.5,171.0
2015,2016-01-06,MIZ,59,UGA,77,-9.5,134.5
2015,2016-01-06,GT,84,PITT,89,-8.5,146.0
2015,2016-01-06,DUKE,91,WAKE,75,7.5,158.5
2015,2016-01-06,DUQ,66,DAV,77,-7.0,166.5
2015,2016-01-06,LAS,61,FOR,66,-9.0,136.5
2015,2016-01-06,HALL,63,NOVA,72,-15.0,141.0
2015,2016-01-06,RUTG,63,MD,88,-23.0,140.5
2015,2016-01-06,FLA,69,TENN,83,4.5,144.0
2015,2016-01-06,SF,64,UCF,75,-8.0,133.5
2015,2016-01-06,MIOH,62,BGSU,73,-3.5,131.5
2015,2016-01-06,EMU,99,CMU,80,-3.5,150.0
2015,2016-01-06,TOL,69,BALL,87,2.0,140.5
2015,2016-01-06,GW,62,SLU,65,9.5,135.0
2015,2016-01-06,OHIO,69,NIU,80,2.0,141.5
2015,2016-01-06,LOYI,52,ILST,54,-7.0,126.0
2015,2016-01-06,UNI,58,MOST,59,6.5,134.5
2015,2016-01-06,SIU,65,BRAD,44,11.0,131.5
2015,2016-01-06,EVAN,64,WICH,67,-10.0,139.0
2015,2016-01-06,INST,79,DRKE,69,1.0,132.5
2015,2016-01-06,UMASS,63,DAY,93,-13.5,143.0
2015,2016-01-06,SBON,77,GMU,58,3.5,134.5
2015,2016-01-06,TAMU,61,MSST,60,7.0,145.5
2015,2016-01-06,TTU,69,ISU,76,-11.0,155.5
2015,2016-01-06,XAV,74,SJU,66,15.0,142.5
2015,2016-01-06,OSU,65,NW,56,-2.0,135.5
2015,2016-01-06,AFA,52,WYO,64,-5.0,134.5
2015,2016-01-06,CAL,65,ORE,68,-3.5,142.0
2015,2016-01-06,UNLV,65,CSU,66,4.0,148.0
2015,2016-01-06,NEV,63,FRES,85,-7.5,147.0
2015,2016-01-06,SJSU,62,SDSU,77,-19.5,133.0
2015,2016-01-06,LBSU,94,CSN,79,5.5,153.5
2015,2016-01-06,STAN,78,ORST,72,-6.5,134.0
2015,2016-01-06,SDAK,65,IPFW,85,-5.0,161.5
2015,2016-01-06,TNST,66,EIU,61,1.0,135.0
2015,2016-01-06,ORU,75,DEN,78,-6.5,136.5
2015,2016-01-06,BEL,85,SIUE,77,11.5,156.0
2015,2016-01-06,CP,73,HAW,86,-10.5,152.0
2015,2016-01-07,UTEP,72,MTSU,78,-9.0,137.0
2015,2016-01-07,FAU,67,MRSH,90,-12.0,153.0
2015,2016-01-07,HOF,61,COFC,72,3.0,145.0
2015,2016-01-07,UNCW,60,TOWS,76,3.5,144.5
2015,2016-01-07,DEL,56,NE,88,-11.5,138.5
2015,2016-01-07,ND,82,BC,54,9.5,139.0
2015,2016-01-07,ELON,79,JMU,73,-7.5,156.5
2015,2016-01-07,WMRY,72,DREX,63,4.0,137.0
2015,2016-01-07,LOU,77,NCST,72,6.5,134.0
2015,2016-01-07,CIN,57,SMU,59,-6.0,137.0
2015,2016-01-07,UTA,71,APP,67,12.0,152.0
2015,2016-01-07,USA,64,GASO,58,-4.0,148.0
2015,2016-01-07,GB,87,CLEV,67,3.0,149.0
2015,2016-01-07,TROY,68,GAST,72,-12.0,139.0
2015,2016-01-07,MILW,81,YSU,65,6.5,154.5
2015,2016-01-07,CHAR,82,USM,76,4.5,133.0
2015,2016-01-07,UTSA,82,UAB,104,-20.5,153.0
2015,2016-01-07,FIU,75,WKU,72,-8.0,135.5
2015,2016-01-07,ULL,57,UALR,77,-5.5,142.5
2015,2016-01-07,ULM,65,ARST,68,-2.0,145.0
2015,2016-01-07,ARIZ,84,UCLA,87,3.0,152.0
2015,2016-01-07,ALA,66,MISS,74,-5.5,134.0
2015,2016-01-07,ILL,54,MSU,79,-13.5,142.0
2015,2016-01-07,MICH,70,PUR,87,-9.0,132.0
2015,2016-01-07,ODU,56,LT,53,-3.0,136.0
2015,2016-01-07,PAC,76,PEPP,81,-9.5,138.5
2015,2016-01-07,SMC,73,LMU,48,12.0,138.5
2015,2016-01-07,SF,73,USD,65,-2.0,139.0
2015,2016-01-07,ASU,65,USC,75,-5.5,154.5
2015,2016-01-07,UCD,55,UCI,76,-12.5,128.0
2015,2016-01-07,SCU,61,BYU,97,-16.5,152.0
2015,2016-01-07,CSF,79,UCRV,73,-5.0,138.5
2015,2016-01-07,SDKS,67,IUPU,74,6.5,143.5
2015,2016-01-07,SEMO,69,MORE,96,-16.0,135.5
2015,2016-01-07,SPU,61,NIAG,63,2.5,123.5
2015,2016-01-07,FAIR,76,SIE,91,-5.5,156.5
2015,2016-01-07,MAN,94,CAN,86,-10.0,154.5
2015,2016-01-07,RID,58,IONA,67,-9.5,143.5
2015,2016-01-07,UTM,78,EKY,70,-4.0,153.5
2015,2016-01-07,TNTC,71,MURR,65,-6.5,143.5
2015,2016-01-07,OMA,91,NDSU,82,-6.0,150.5
2015,2016-01-07,JVST,54,PEAY,73,-8.0,144.5
2015,2016-01-07,PRST,66,MONT,79,-8.5,140.5
2015,2016-01-07,UND,62,WEB,74,-14.0,140.0
2015,2016-01-07,UNCO,78,IDST,83,-2.5,160.0
2015,2016-01-07,SAC,64,MTST,71,-3.0,155.5
2015,2016-01-08,VALP,84,OAK,67,2.5,155.5
2015,2016-01-08,BUFF,76,KENT,67,-6.5,151.5
2015,2016-01-08,WMU,53,AKR,62,-10.0,141.5
2015,2016-01-08,UIC,69,DET,87,-16.0,160.5
2015,2016-01-08,UTAH,56,COLO,54,0.0,142.5
2015,2016-01-09,TAMU,92,TENN,88,4.0,149.5
2015,2016-01-09,OKST,60,WVU,77,-14.5,143.5
2015,2016-01-09,MER,91,CIT,80,9.0,162.5
2015,2016-01-09,LSU,62,FLA,68,-3.5,152.0
2015,2016-01-09,NEV,86,AFA,63,-2.5,142.5
2015,2016-01-09,UTEP,80,UAB,87,-11.0,145.5
2015,2016-01-09,RICE,74,UNT,85,-1.0,154.0
2015,2016-01-09,UVA,64,GT,68,6.0,131.0
2015,2016-01-09,CREI,82,HALL,67,-4.5,152.5
2015,2016-01-09,SJU,75,MARQ,81,-12.0,142.5
2015,2016-01-09,DART,70,HARV,77,-9.0,129.0
2015,2016-01-09,BALL,73,OHIO,79,-8.0,142.0
2015,2016-01-09,DAY,57,LAS,61,12.0,138.5
2015,2016-01-09,SPU,70,CAN,53,-8.0,151.0
2015,2016-01-09,CMU,79,BGSU,67,0.0,149.5
2015,2016-01-09,QUIN,74,MONM,88,-15.0,142.5
2015,2016-01-09,ILST,65,INST,77,-5.0,132.5
2015,2016-01-09,SAM,64,WOF,69,-4.5,136.5
2015,2016-01-09,SEMO,69,EKY,88,-13.0,162.5
2015,2016-01-09,USA,55,GAST,70,-13.5,129.0
2015,2016-01-09,NW,77,MINN,52,2.5,139.5
2015,2016-01-09,VT,58,DUKE,82,-18.0,155.0
2015,2016-01-09,DEP,63,GTWN,74,-10.5,140.0
2015,2016-01-09,SBON,88,UMASS,77,3.0,151.5
2015,2016-01-09,CHAT,55,FUR,70,5.0,134.5
2015,2016-01-09,MD,63,WIS,60,2.5,133.0
2015,2016-01-09,WRST,60,NKU,46,-1.0,136.5
2015,2016-01-09,VAN,65,SC,69,-2.5,145.5
2015,2016-01-09,BAY,94,ISU,89,-7.0,156.5
2015,2016-01-09,EIU,59,BEL,85,-16.0,155.5
2015,2016-01-09,FAU,82,WKU,86,-12.5,136.5
2015,2016-01-09,WASH,99,WSU,95,-1.0,160.5
2015,2016-01-09,MAN,53,NIAG,55,2.5,134.5
2015,2016-01-09,IUPU,67,WIU,60,-5.5,139.0
2015,2016-01-09,IDHO,60,EWU,74,-3.0,143.0
2015,2016-01-09,MILW,65,CLEV,62,5.0,134.5
2015,2016-01-09,TXST,56,APP,76,2.5,126.0
2015,2016-01-09,MSST,68,ARK,82,-7.5,157.0
2015,2016-01-09,SMC,64,PEPP,67,8.5,134.5
2015,2016-01-09,COFC,54,DREX,61,1.0,130.0
2015,2016-01-09,TOWS,59,JMU,73,-5.0,133.5
2015,2016-01-09,PITT,86,ND,82,-5.0,150.0
2015,2016-01-09,NE,60,WMRY,78,-2.0,144.0
2015,2016-01-09,MRST,80,IONA,90,-15.0,152.5
2015,2016-01-09,TOL,84,MIOH,76,3.0,143.0
2015,2016-01-09,UTSA,71,MTSU,79,-19.5,153.5
2015,2016-01-09,BRAD,35,EVAN,67,-25.0,133.0
2015,2016-01-09,MOST,56,LOYI,54,-5.0,125.5
2015,2016-01-09,WICH,83,SIU,58,7.5,137.5
2015,2016-01-09,UNCG,83,ETSU,86,-6.5,144.5
2015,2016-01-09,PRST,77,MTST,70,-2.5,155.5
2015,2016-01-09,KSU,76,OKLA,86,-13.0,143.0
2015,2016-01-09,PRIN,73,PENN,71,7.0,140.5
2015,2016-01-09,VMI,52,WCU,73,-7.5,140.0
2015,2016-01-09,TROY,88,GASO,93,-1.0,155.0
2015,2016-01-09,CSU,85,SJSU,84,6.5,151.0
2015,2016-01-09,NEB,90,RUTG,56,6.0,139.0
2015,2016-01-09,FSU,59,MIA,72,-9.5,148.0
2015,2016-01-09,OMA,79,SDAK,73,1.0,168.5
2015,2016-01-09,ASU,74,UCLA,81,-5.5,150.0
2015,2016-01-09,UNLV,57,WYO,59,6.5,134.5
2015,2016-01-09,USU,59,UNM,77,-7.5,145.5
2015,2016-01-09,FRES,70,BSU,81,-6.5,147.0
2015,2016-01-09,PAC,60,LMU,58,-3.5,143.5
2015,2016-01-09,UK,77,ALA,61,6.5,133.5
2015,2016-01-09,HOF,80,ELON,76,3.0,166.0
2015,2016-01-09,IPFW,65,DEN,64,-2.0,135.0
2015,2016-01-09,UTM,58,MORE,64,-7.5,130.0
2015,2016-01-09,JVST,54,MURR,69,-12.5,133.0
2015,2016-01-09,ULM,57,UALR,58,-11.0,121.0
2015,2016-01-09,UCD,47,LBSU,59,-11.5,150.0
2015,2016-01-09,TEX,57,TCU,58,3.0,140.5
2015,2016-01-09,UNCW,85,DEL,67,6.5,148.5
2015,2016-01-09,MEM,78,CONN,81,-7.0,145.0
2015,2016-01-09,GMU,75,DAV,81,-12.0,148.0
2015,2016-01-09,CHAR,90,LT,93,-11.5,156.0
2015,2016-01-09,FIU,81,MRSH,99,-10.0,156.0
2015,2016-01-09,ARIZ,101,USC,103,3.0,155.5
2015,2016-01-09,FAIR,69,RID,64,-2.5,143.5
2015,2016-01-09,GB,93,YSU,103,7.5,169.6
2015,2016-01-09,TNTC,72,PEAY,66,-2.0,152.0
2015,2016-01-09,UNC,84,SYR,73,7.5,152.5
2015,2016-01-09,PORT,74,GONZ,85,-18.0,158.0
2015,2016-01-09,DUQ,64,GW,91,-10.5,144.5
2015,2016-01-09,ODU,71,USM,73,12.0,118.5
2015,2016-01-09,NDSU,65,ORU,66,0.0,147.5
2015,2016-01-09,DRKE,44,UNI,77,-12.0,133.5
2015,2016-01-09,ULL,69,ARST,71,3.5,165.5
2015,2016-01-09,UGA,71,MISS,72,-4.0,138.5
2015,2016-01-09,EMU,63,NIU,80,-1.5,137.0
2015,2016-01-09,SIUE,60,TNST,63,-7.5,138.5
2015,2016-01-09,UNCO,68,WEB,65,-16.5,158.5
2015,2016-01-09,SAC,58,MONT,77,-8.5,137.5
2015,2016-01-09,UND,84,IDST,76,-1.0,142.5
2015,2016-01-09,SF,92,BYU,102,-17.5,163.5
2015,2016-01-09,AUB,61,MIZ,76,-2.5,146.5
2015,2016-01-09,NAU,73,SUU,63,-5.0,148.0
2015,2016-01-09,CSN,85,CSF,75,-5.0,150.5
2015,2016-01-09,KU,69,TTU,59,7.5,149.0
2015,2016-01-09,ECU,60,TEM,78,-9.5,132.5
2015,2016-01-09,CAL,71,ORST,77,2.5,137.0
2015,2016-01-09,SCU,65,USD,53,-1.5,128.0
2015,2016-01-09,UCRV,68,UCI,84,-13.0,129.5
2015,2016-01-09,UCSB,57,HAW,65,-8.5,144.0
2015,2016-01-10,CIN,54,SF,51,15.5,131.5
2015,2016-01-10,MSU,92,PSU,65,9.0,134.5
2015,2016-01-10,LOU,62,CLEM,66,7.0,130.5
2015,2016-01-10,URI,67,JOES,72,-3.0,140.5
2015,2016-01-10,VALP,92,DET,74,7.5,149.5
2015,2016-01-10,OSU,60,IND,85,-7.0,146.0
2015,2016-01-10,TLSA,81,TULN,67,6.0,127.5
2015,2016-01-10,RICH,93,FOR,82,2.5,143.0
2015,2016-01-10,UIC,61,OAK,86,-20.0,163.5
2015,2016-01-10,UCF,73,SMU,88,-20.0,144.5
2015,2016-01-10,VCU,72,SLU,56,9.5,135.0
2015,2016-01-10,PUR,70,ILL,84,10.0,143.0
2015,2016-01-10,NOVA,60,BUT,55,4.0,150.0
2015,2016-01-10,NCST,74,WAKE,77,-2.5,148.0
2015,2016-01-10,STAN,58,ORE,71,-9.0,139.5
2015,2016-01-11,SAM,57,FUR,77,-4.0,133.0
2015,2016-01-11,VMI,51,ETSU,88,-11.5,144.0
2015,2016-01-11,UNCG,77,WCU,83,-5.0,143.0
2015,2016-01-11,MONM,86,FAIR,74,5.5,160.0
2015,2016-01-11,CHAT,77,WOF,68,3.0,135.0
2015,2016-01-11,BUCK,82,LEH,76,2.0,153.5
2015,2016-01-12,DEP,64,XAV,84,-17.5,148.5
2015,2016-01-12,WIS,65,NW,70,-1.0,125.0
2015,2016-01-12,TULN,81,SF,70,1.5,127.5
2015,2016-01-12,MIOH,68,KENT,76,-9.0,140.0
2015,2016-01-12,AKR,81,CMU,92,0.0,148.0
2015,2016-01-12,BUFF,69,EMU,81,-6.5,152.5
2015,2016-01-12,BGSU,91,OHIO,75,-10.0,143.5
2015,2016-01-12,BALL,74,WMU,64,-3.0,139.0
2015,2016-01-12,NIU,71,TOL,66,-7.0,145.0
2015,2016-01-12,FLA,68,TAMU,71,-6.5,141.5
2015,2016-01-12,MSST,74,UK,80,-16.0,146.5
2015,2016-01-12,GW,81,UMASS,70,6.5,150.5
2015,2016-01-12,KU,63,WVU,74,1.0,156.0
2015,2016-01-12,MIA,58,UVA,66,-5.0,131.5
2015,2016-01-12,TTU,70,KSU,83,-3.5,136.0
2015,2016-01-12,DAV,74,DAY,80,-8.5,154.5
2015,2016-01-12,DRKE,65,EVAN,84,-16.5,137.5
2015,2016-01-12,ILST,78,SIU,81,-4.5,139.0
2015,2016-01-12,PROV,50,CREI,48,-2.5,153.0
2015,2016-01-12,ISU,91,TEX,94,2.0,154.0
2015,2016-01-12,MD,67,MICH,70,2.5,139.5
2015,2016-01-12,AFA,60,USU,79,-9.0,137.5
2015,2016-01-12,AUB,57,VAN,75,-16.0,148.5
2015,2016-01-12,ARK,94,MIZ,61,2.0,148.5
2015,2016-01-12,MINN,59,NEB,84,-8.0,140.0
2015,2016-01-12,UNM,74,UNLV,86,-5.5,146.5
2015,2016-01-12,CAN,69,DART,80,2.0,151.0
2015,2016-01-13,SMU,79,ECU,55,14.0,139.0
2015,2016-01-13,GTWN,93,SJU,73,8.5,139.0
2015,2016-01-13,RUTG,68,OSU,94,-20.0,137.5
2015,2016-01-13,BC,40,SYR,62,-11.0,129.5
2015,2016-01-13,JOES,87,GMU,73,5.0,135.5
2015,2016-01-13,URI,64,SBON,69,-1.5,142.0
2015,2016-01-13,LAS,61,RICH,83,-13.0,142.5
2015,2016-01-13,FOR,54,VCU,88,-13.0,142.0
2015,2016-01-13,DUKE,63,CLEM,68,7.5,141.5
2015,2016-01-13,HOU,59,CIN,70,-9.5,134.0
2015,2016-01-13,SLU,71,DUQ,81,-8.5,140.0
2015,2016-01-13,BRAD,54,LOYI,53,-14.5,114.0
2015,2016-01-13,UNI,60,INST,74,1.5,133.0
2015,2016-01-13,TENN,72,UGA,81,-4.0,150.0
2015,2016-01-13,TEM,65,MEM,67,-6.0,141.5
2015,2016-01-13,TCU,54,BAY,82,-12.5,143.0
2015,2016-01-13,MARQ,68,NOVA,83,-17.5,144.0
2015,2016-01-13,PSU,57,PUR,74,-16.5,135.0
2015,2016-01-13,MISS,81,LSU,90,-10.0,159.5
2015,2016-01-13,SC,50,ALA,73,4.0,136.0
2015,2016-01-13,WICH,78,MOST,62,13.5,130.5
2015,2016-01-13,FSU,85,NCST,78,-2.0,145.0
2015,2016-01-13,WAKE,91,VT,93,-1.0,151.5
2015,2016-01-13,GT,64,ND,72,-8.0,150.5
2015,2016-01-13,OKLA,74,OKST,72,8.0,147.0
2015,2016-01-13,WYO,55,SJSU,62,4.0,138.0
2015,2016-01-13,SDSU,69,CSU,62,3.0,138.5
2015,2016-01-13,BSU,74,NEV,67,4.0,151.0
2015,2016-01-13,ORST,54,COLO,71,-5.0,140.0
2015,2016-01-13,USC,89,UCLA,75,-2.5,159.5
2015,2016-01-13,TNTC,90,UTM,96,-3.0,143.0
2015,2016-01-13,SDAK,65,NDSU,66,-7.5,145.0
2015,2016-01-13,JVST,74,SEMO,60,2.0,140.0
2015,2016-01-14,CONN,51,TLSA,60,0.0,139.0
2015,2016-01-14,IOWA,76,MSU,59,-9.0,148.5
2015,2016-01-14,USM,51,FAU,58,-4.0,126.0
2015,2016-01-14,DREX,61,HOF,69,-10.5,140.0
2015,2016-01-14,UNCW,91,ELON,82,4.0,162.5
2015,2016-01-14,JMU,75,NE,63,-5.5,140.5
2015,2016-01-14,TOWS,79,DEL,77,2.5,136.0
2015,2016-01-14,UAB,72,ODU,71,-3.0,132.0
2015,2016-01-14,YSU,64,NKU,84,-5.0,153.5
2015,2016-01-14,CLEV,53,WRST,70,-7.0,121.0
2015,2016-01-14,LT,74,FIU,88,4.0,145.5
2015,2016-01-14,MTSU,73,CHAR,72,3.0,146.5
2015,2016-01-14,ULL,74,GASO,65,8.0,160.0
2015,2016-01-14,ULM,51,GAST,65,-7.5,120.0
2015,2016-01-14,WMRY,63,COFC,61,1.5,137.5
2015,2016-01-14,GB,78,UIC,76,13.0,159.0
2015,2016-01-14,MILW,56,VALP,68,-12.0,131.5
2015,2016-01-14,WSU,73,ASU,84,-8.5,148.0
2015,2016-01-14,MRSH,97,UNT,78,4.5,170.0
2015,2016-01-14,TXST,78,USA,67,0.0,122.5
2015,2016-01-14,APP,55,UALR,81,-15.0,128.5
2015,2016-01-14,UTA,90,TROY,63,7.0,158.0
2015,2016-01-14,WKU,73,RICE,83,1.5,153.5
2015,2016-01-14,WASH,67,ARIZ,99,-14.0,162.0
2015,2016-01-14,BYU,69,GONZ,68,-7.5,162.5
2015,2016-01-14,PITT,41,LOU,59,-7.0,145.0
2015,2016-01-14,ORE,77,UTAH,59,-6.0,140.0
2015,2016-01-14,UCSB,76,CP,73,-3.5,143.5
2015,2016-01-14,HAW,80,UCRV,71,5.5,140.5
2015,2016-01-14,PEPP,60,SCU,62,3.0,133.0
2015,2016-01-14,USD,82,PORT,71,-9.0,143.5
2015,2016-01-14,LMU,87,SF,83,-4.0,147.5
2015,2016-01-14,UCI,58,LBSU,54,-2.0,140.0
2015,2016-01-14,CSN,62,UCD,63,-2.5,139.0
2015,2016-01-14,PAC,62,SMC,78,-19.5,136.5
2015,2016-01-14,CAL,71,STAN,77,3.5,134.5
2015,2016-01-14,WOF,86,CIT,83,4.5,167.0
2015,2016-01-14,FUR,65,MER,69,-6.0,127.0
2015,2016-01-14,ORU,80,IUPU,71,-1.5,149.5
2015,2016-01-14,WCU,58,CHAT,77,-10.5,141.0
2015,2016-01-14,ETSU,81,SAM,77,0.0,143.5
2015,2016-01-14,MRST,100,RID,102,-6.5,133.5
2015,2016-01-14,MTSU,68,UND,85,-4.5,150.0
2015,2016-01-14,DEN,76,WIU,69,-5.0,127.0
2015,2016-01-14,IPFW,76,SDKS,92,-8.5,149.0
2015,2016-01-14,PEAY,52,TNST,66,-3.5,138.5
2015,2016-01-14,MORE,70,SIUE,67,6.5,133.0
2015,2016-01-14,EKY,85,EIU,97,3.5,151.0
2015,2016-01-14,MUR,73,BEL,81,-8.5,151.5
2015,2016-01-14,MONT,73,UNCO,66,7.5,149.5
2015,2016-01-14,SUU,80,EWU,106,-11.0,153.5
2015,2016-01-14,NAU,76,IDHO,83,-8.5,137.0
2015,2016-01-14,IDST,71,SAC,82,-10.5,149.5
2015,2016-01-14,WEB,73,PRST,58,4.0,147.0
2015,2016-01-15,GW,70,DAY,77,-4.5,137.0
2015,2016-01-15,EVAN,66,ILST,55,5.5,138.5
2015,2016-01-15,MONM,110,IONA,102,-1.5,161.5
2015,2016-01-15,NIAG,68,FAIR,73,-8.0,144.5
2015,2016-01-15,CAN,65,MAN,62,1.0,154.0
2015,2016-01-15,SIE,64,QUIN,52,4.5,144.5
2015,2016-01-15,AKR,64,TOL,78,-3.5,150.0
2015,2016-01-16,SF,56,MEM,71,-17.5,139.0
2015,2016-01-16,CIN,65,TEM,67,3.5,126.0
2015,2016-01-16,VT,78,GT,77,-7.5,146.0
2015,2016-01-16,SYR,83,WAKE,55,-2.0,144.5
2015,2016-01-16,OSU,65,MD,100,-10.5,137.5
2015,2016-01-16,NCST,55,UNC,67,-16.0,157.5
2015,2016-01-16,SJU,58,BUT,78,-19.5,147.0
